,2,3,4,5,6,7,8,9,10
GMM,0.2313372189856578,0.36672889961936433,0.35658344800671254,0.34551828824471836,0.19185024942600795,0.3306023867668757,0.2829097685834743,0.28201438633809045,0.2733462226445663
Kmeans,0.23550344599782733,0.24512962081705625,0.4870869571634344,0.4738023587899858,0.44189306391211614,0.4590405344873679,0.4277582467506943,0.3442672401020052,0.32700735297838307
