,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.7538607597351075,0.4206487328316202,0.00022106170654296876,5.497913823753813e-06,0.001,"(14,)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (14,), 'km__n_clusters': 2}",0.9230769230769231,0.9010989010989011,0.8791208791208791,0.9120879120879121,0.9230769230769231,0.9076923076923077,0.016446845656149216,7
1,0.9981232643127441,0.1668102206662011,0.0003093719482421875,0.00016654595667087163,0.001,"(14,)",3,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (14,), 'km__n_clusters': 3}",0.9560439560439561,0.9340659340659341,0.8681318681318682,0.9120879120879121,0.8791208791208791,0.9098901098901099,0.0328936913122984,5
2,1.0671233654022216,0.38993067712694096,0.00024542808532714846,1.3905833884289397e-05,0.001,"(14,)",4,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (14,), 'km__n_clusters': 4}",0.9120879120879121,0.978021978021978,0.9120879120879121,0.9010989010989011,0.9230769230769231,0.9252747252747252,0.027274008013166703,2
3,0.8180644035339355,0.2398674948198186,0.00021739006042480468,6.422980591004462e-06,0.001,"(14,)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (14,), 'km__n_clusters': 5}",0.978021978021978,0.9340659340659341,0.8241758241758241,0.9230769230769231,0.9230769230769231,0.9164835164835166,0.05040591182936139,4
4,0.5135012626647949,0.24825653740655101,0.0002147674560546875,8.907287483244346e-06,0.001,"(14,)",6,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (14,), 'km__n_clusters': 6}",0.9560439560439561,0.9340659340659341,0.8681318681318682,0.9230769230769231,0.8571428571428571,0.9076923076923077,0.0384458366693097,7
5,0.7582020282745361,0.17405589416294906,0.00022954940795898436,1.4939849221531465e-05,0.001,"(14,)",7,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (14,), 'km__n_clusters': 7}",0.978021978021978,0.9340659340659341,0.9010989010989011,0.8901098901098901,0.8461538461538461,0.9098901098901099,0.04417527745547644,5
6,0.9439699172973632,0.27569764599797264,0.00030517578125,0.00016054619225707218,0.001,"(14,)",8,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (14,), 'km__n_clusters': 8}",0.9230769230769231,0.8681318681318682,0.9560439560439561,0.945054945054945,0.9010989010989011,0.9186813186813187,0.03154439581188422,3
7,0.9142767906188964,0.16833252791772227,0.00022001266479492186,5.089887678525122e-06,0.001,"(14,)",9,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (14,), 'km__n_clusters': 9}",0.9560439560439561,0.9120879120879121,0.945054945054945,0.945054945054945,0.9010989010989011,0.9318681318681319,0.021308482889742106,1
8,1.0262158393859864,0.17537246457499925,0.00022764205932617186,1.4279979239638558e-05,0.001,"(14,)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (14,), 'km__n_clusters': 10}",0.8241758241758241,0.9340659340659341,0.9120879120879121,0.9340659340659341,0.9120879120879121,0.9032967032967033,0.04076315822195915,9
