,2,3,4,5,6,7,8,9,10
GMM,0.7220999641493112,0.7000532739424903,0.6480976050289855,0.8146304902403294,0.7988279592087589,0.8068413631049788,0.661048878212664,0.6252142473957285,0.6760022670035571
Kmeans,0.6770690888437622,0.5999385502838303,0.656013946652511,0.7217683109958484,0.7828188699520138,0.7750946580948614,0.661048878212664,0.7438644003748244,0.7748838219010251
