,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_hidden_layer_sizes,param_max_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.0060843944549560545,0.0007227478299557501,0.0009166717529296875,2.121062585542908e-05,0.001,"(5,)",1,"{'alpha': 0.001, 'hidden_layer_sizes': (5,), 'max_iter': 1}",0.5,0.5,0.4999999999999999,0.5,0.5,0.5,4.965068306494546e-17,256
1,0.007876873016357422,0.00030445524179747513,0.0009242534637451172,2.2413172546010954e-05,0.001,"(5,)",2,"{'alpha': 0.001, 'hidden_layer_sizes': (5,), 'max_iter': 2}",0.5443037974683544,0.5126582278481012,0.5124959428756897,0.5253164556962024,0.5129016553067186,0.5215352158390132,0.012391560218395698,247
2,0.01097416877746582,0.00023217685507947303,0.0009244918823242187,1.753412641072605e-05,0.001,"(5,)",4,"{'alpha': 0.001, 'hidden_layer_sizes': (5,), 'max_iter': 4}",0.5443037974683544,0.5126582278481012,0.5124959428756897,0.5253164556962024,0.5129016553067186,0.5215352158390132,0.012391560218395698,247
3,0.018250274658203124,0.00015734090152095878,0.0009139060974121093,2.098159355179342e-05,0.001,"(5,)",8,"{'alpha': 0.001, 'hidden_layer_sizes': (5,), 'max_iter': 8}",0.5443037974683544,0.5126582278481012,0.5124959428756897,0.5253164556962024,0.5129016553067186,0.5215352158390132,0.012391560218395698,247
4,0.02882251739501953,0.002607646401903745,0.000841522216796875,4.819349540867105e-05,0.001,"(5,)",16,"{'alpha': 0.001, 'hidden_layer_sizes': (5,), 'max_iter': 16}",0.5443037974683544,0.5126582278481012,0.5124959428756897,0.5443037974683544,0.5129827977929244,0.5253489126906847,0.015477392715654868,241
5,0.04027323722839356,0.016480471697534804,0.0008453845977783204,5.015465622562458e-05,0.001,"(5,)",32,"{'alpha': 0.001, 'hidden_layer_sizes': (5,), 'max_iter': 32}",0.5443037974683544,0.5126582278481012,0.5124959428756897,0.6139240506329113,0.5578545926647193,0.5482473222979551,0.03732567066007208,184
6,0.04522194862365723,0.022720770818223077,0.000823068618774414,2.4609787013658014e-05,0.001,"(5,)",64,"{'alpha': 0.001, 'hidden_layer_sizes': (5,), 'max_iter': 64}",0.5443037974683544,0.5126582278481012,0.5124959428756897,0.6139240506329113,0.5578545926647193,0.5482473222979551,0.03732567066007208,184
7,0.04493479728698731,0.022925927001424883,0.0008062362670898437,7.09927101178331e-06,0.001,"(5,)",128,"{'alpha': 0.001, 'hidden_layer_sizes': (5,), 'max_iter': 128}",0.5443037974683544,0.5126582278481012,0.5124959428756897,0.6139240506329113,0.5578545926647193,0.5482473222979551,0.03732567066007208,184
8,0.045605707168579104,0.022386630639638458,0.0008527755737304688,6.288420983166661e-05,0.001,"(5,)",256,"{'alpha': 0.001, 'hidden_layer_sizes': (5,), 'max_iter': 256}",0.5443037974683544,0.5126582278481012,0.5124959428756897,0.6139240506329113,0.5578545926647193,0.5482473222979551,0.03732567066007208,184
9,0.04523544311523438,0.022779267237155468,0.0008273601531982421,3.0896104272105155e-05,0.001,"(5,)",512,"{'alpha': 0.001, 'hidden_layer_sizes': (5,), 'max_iter': 512}",0.5443037974683544,0.5126582278481012,0.5124959428756897,0.6139240506329113,0.5578545926647193,0.5482473222979551,0.03732567066007208,184
10,0.04504661560058594,0.022646248451799165,0.0008127212524414063,7.189654468419493e-06,0.001,"(5,)",1024,"{'alpha': 0.001, 'hidden_layer_sizes': (5,), 'max_iter': 1024}",0.5443037974683544,0.5126582278481012,0.5124959428756897,0.6139240506329113,0.5578545926647193,0.5482473222979551,0.03732567066007208,184
11,0.04505801200866699,0.02236351047903269,0.000838613510131836,2.4654648425457596e-05,0.001,"(5,)",2048,"{'alpha': 0.001, 'hidden_layer_sizes': (5,), 'max_iter': 2048}",0.5443037974683544,0.5126582278481012,0.5124959428756897,0.6139240506329113,0.5578545926647193,0.5482473222979551,0.03732567066007208,184
12,0.04543461799621582,0.02293780312359143,0.0008594036102294922,6.124928286050341e-05,0.001,"(5,)",2100,"{'alpha': 0.001, 'hidden_layer_sizes': (5,), 'max_iter': 2100}",0.5443037974683544,0.5126582278481012,0.5124959428756897,0.6139240506329113,0.5578545926647193,0.5482473222979551,0.03732567066007208,184
13,0.04503698348999023,0.0225440619002578,0.0008053779602050781,3.366855296745367e-05,0.001,"(5,)",2200,"{'alpha': 0.001, 'hidden_layer_sizes': (5,), 'max_iter': 2200}",0.5443037974683544,0.5126582278481012,0.5124959428756897,0.6139240506329113,0.5578545926647193,0.5482473222979551,0.03732567066007208,184
14,0.044801855087280275,0.02244546505127706,0.000811767578125,3.304842726876095e-05,0.001,"(5,)",2300,"{'alpha': 0.001, 'hidden_layer_sizes': (5,), 'max_iter': 2300}",0.5443037974683544,0.5126582278481012,0.5124959428756897,0.6139240506329113,0.5578545926647193,0.5482473222979551,0.03732567066007208,184
15,0.044881439208984374,0.022426640643974954,0.0007973670959472656,6.5789705013302536e-06,0.001,"(5,)",2400,"{'alpha': 0.001, 'hidden_layer_sizes': (5,), 'max_iter': 2400}",0.5443037974683544,0.5126582278481012,0.5124959428756897,0.6139240506329113,0.5578545926647193,0.5482473222979551,0.03732567066007208,184
16,0.044869852066040036,0.022585740596332442,0.0008246421813964844,4.1026399607851126e-05,0.001,"(5,)",2500,"{'alpha': 0.001, 'hidden_layer_sizes': (5,), 'max_iter': 2500}",0.5443037974683544,0.5126582278481012,0.5124959428756897,0.6139240506329113,0.5578545926647193,0.5482473222979551,0.03732567066007208,184
17,0.04501252174377442,0.02250322078080786,0.0008333206176757812,4.435313585471464e-05,0.001,"(5,)",2600,"{'alpha': 0.001, 'hidden_layer_sizes': (5,), 'max_iter': 2600}",0.5443037974683544,0.5126582278481012,0.5124959428756897,0.6139240506329113,0.5578545926647193,0.5482473222979551,0.03732567066007208,184
18,0.04519686698913574,0.02218772362976716,0.0008780956268310547,0.00010429094718031551,0.001,"(5,)",2700,"{'alpha': 0.001, 'hidden_layer_sizes': (5,), 'max_iter': 2700}",0.5443037974683544,0.5126582278481012,0.5124959428756897,0.6139240506329113,0.5578545926647193,0.5482473222979551,0.03732567066007208,184
19,0.045116090774536134,0.02261000506145637,0.0007939338684082031,5.3947966093944364e-06,0.001,"(5,)",2800,"{'alpha': 0.001, 'hidden_layer_sizes': (5,), 'max_iter': 2800}",0.5443037974683544,0.5126582278481012,0.5124959428756897,0.6139240506329113,0.5578545926647193,0.5482473222979551,0.03732567066007208,184
20,0.04521622657775879,0.022577462255280033,0.0007938385009765625,8.11268045061544e-06,0.001,"(5,)",2900,"{'alpha': 0.001, 'hidden_layer_sizes': (5,), 'max_iter': 2900}",0.5443037974683544,0.5126582278481012,0.5124959428756897,0.6139240506329113,0.5578545926647193,0.5482473222979551,0.03732567066007208,184
21,0.045028066635131835,0.02265934408238902,0.000804281234741211,1.2258146970623836e-05,0.001,"(5,)",3000,"{'alpha': 0.001, 'hidden_layer_sizes': (5,), 'max_iter': 3000}",0.5443037974683544,0.5126582278481012,0.5124959428756897,0.6139240506329113,0.5578545926647193,0.5482473222979551,0.03732567066007208,184
22,0.006047248840332031,0.0003635064798990788,0.0009479999542236328,1.4106161714916999e-05,0.001,"(10,)",1,"{'alpha': 0.001, 'hidden_layer_sizes': (10,), 'max_iter': 1}",0.45569620253164556,0.43037974683544306,0.40522557611165194,0.41796494644595905,0.4038461538461538,0.4226225251541707,0.019136047754901717,331
23,0.007573509216308593,0.00013472321499412033,0.0009406089782714843,1.7538534804441964e-05,0.001,"(10,)",2,"{'alpha': 0.001, 'hidden_layer_sizes': (10,), 'max_iter': 2}",0.45569620253164556,0.43037974683544306,0.40522557611165194,0.41796494644595905,0.4038461538461538,0.4226225251541707,0.019136047754901717,331
24,0.011415815353393555,0.0002961723685317077,0.0009276390075683594,2.1993206103644945e-05,0.001,"(10,)",4,"{'alpha': 0.001, 'hidden_layer_sizes': (10,), 'max_iter': 4}",0.45569620253164556,0.43037974683544306,0.40522557611165194,0.41796494644595905,0.4038461538461538,0.4226225251541707,0.019136047754901717,331
25,0.018545866012573242,0.0003041190986474917,0.0009234428405761718,2.4065589202603666e-05,0.001,"(10,)",8,"{'alpha': 0.001, 'hidden_layer_sizes': (10,), 'max_iter': 8}",0.45569620253164556,0.43037974683544306,0.40522557611165194,0.41796494644595905,0.4038461538461538,0.4226225251541707,0.019136047754901717,331
26,0.028486204147338868,0.003565672091177686,0.0008237838745117187,2.959672582553802e-05,0.001,"(10,)",16,"{'alpha': 0.001, 'hidden_layer_sizes': (10,), 'max_iter': 16}",0.45569620253164556,0.43037974683544306,0.40522557611165194,0.41796494644595905,0.4038461538461538,0.4226225251541707,0.019136047754901717,331
27,0.028712940216064454,0.003618474005392952,0.0008184909820556641,3.0224480406257995e-05,0.001,"(10,)",32,"{'alpha': 0.001, 'hidden_layer_sizes': (10,), 'max_iter': 32}",0.45569620253164556,0.43037974683544306,0.40522557611165194,0.41796494644595905,0.4038461538461538,0.4226225251541707,0.019136047754901717,331
28,0.028519487380981444,0.0036729502640704885,0.0008304595947265625,3.389953374317495e-05,0.001,"(10,)",64,"{'alpha': 0.001, 'hidden_layer_sizes': (10,), 'max_iter': 64}",0.45569620253164556,0.43037974683544306,0.40522557611165194,0.41796494644595905,0.4038461538461538,0.4226225251541707,0.019136047754901717,331
29,0.029225683212280272,0.004562430249407763,0.0008835792541503906,0.00011492161328815651,0.001,"(10,)",128,"{'alpha': 0.001, 'hidden_layer_sizes': (10,), 'max_iter': 128}",0.45569620253164556,0.43037974683544306,0.40522557611165194,0.41796494644595905,0.4038461538461538,0.4226225251541707,0.019136047754901717,331
