,2,3,4,5,6,7,8,9,10
GMM,0.7363399707883629,0.300299528583855,0.4850437330894292,0.4004614518767625,0.36226236320584726,0.2977821422763537,0.32621526797536327,0.3730204923828178,0.3287550415582788
Kmeans,0.7671573917677326,0.4495128286415149,0.3530255319068168,0.35164906776345295,0.39855103871539077,0.3289532094580122,0.28718990008821516,0.3296880816127018,0.319841299738757
