,2,3,4,5,6,7,8,9,10
GMM,0.060604297711618564,0.10139621074123496,0.17739958741143566,0.37249769706477964,0.3177051751880046,0.32467455412896834,0.12493771398779135,0.3037115944532736,0.2857039209982694
Kmeans,0.694478344289981,0.15733666531278553,0.32506767426595556,0.3007183979500781,0.40401729469472636,0.32653406249664724,0.26426773953365756,0.22642937816330289,0.21726442756317876
