,2,3,4,5,6,7,8,9,10
GMM,0.5695169871466119,0.599208858905515,0.4216273265921049,0.4506488302748116,0.44739800034474553,0.4578622874751093,0.420027616021927,0.28996553924136537,0.3037480946925005
Kmeans,0.5920349949437886,0.5913809943337931,0.5952400140079153,0.5039538338975403,0.5044112994292201,0.3199959016049826,0.3267823729328395,0.3169273925890845,0.3375014266167367
