,2,3,4,5,6,7,8,9,10
GMM,0.20458124518410717,0.1171714108950442,0.06761718441415855,0.04859339501126287,0.01901437535556108,0.04541357766138483,0.041598701447090346,0.027128186967740196,0.03395109044327557
Kmeans,0.11078153641410154,0.061860587848845426,0.07871325334625894,0.06510636309090848,0.03784759284699207,0.03806714652938971,0.036094299639737745,0.052066834461185124,0.044881144230810556
