,2,3,4,5,6,7,8,9,10
GMM,0.3204097206500709,0.5347576515111255,0.5116412721012443,0.5035801230629835,0.4907919256765426,0.4702055048669972,0.34064642744561996,0.33411754312582026,0.33313019084625184
Kmeans,0.32712320427840363,0.5209151667503122,0.4975988060563483,0.4710314831407017,0.46804711774892593,0.4384536807853321,0.43197133077530947,0.4248471362415046,0.3816802974507389
