,2,3,4,5,6,7,8,9,10
GMM,0.8309767838886115,0.7301833389269957,0.7451281153325798,0.7447294730140233,0.7295421972910292,0.7070859536013939,0.8071577992841554,0.8387750214311035,0.8633574265083486
Kmeans,0.6830364597375155,0.7077627141394923,0.798771244277101,0.7752876988227132,0.7910169739712682,0.7452745549108951,0.7837657832386938,0.8391521525214157,0.7678281398341466
