,2,3,4,5,6,7,8,9,10
GMM,0.4720512246577536,0.36112004195875896,0.19400115746058347,0.2020793635570457,0.14681446616839394,0.13685407979184674,0.12527116472054223,0.11736636847653308,0.11197864680390576
Kmeans,0.5227851353299421,0.3826970454715059,0.23751766605470664,0.24817181328997479,0.25397267268234125,0.23863441023735038,0.23135201609346293,0.22590184339528185,0.20809228836722335
