,2,3,4,5,6,7,8,9,10
GMM,0.7305041920562003,0.5979215948452006,0.4707359357143466,0.4340896951364766,0.3995190920588654,0.3924488281683724,0.3912265813958956,0.3936055439252093,0.3930147752410483
Kmeans,0.620300185989705,0.5743567193913488,0.4874458959781641,0.4543422087581866,0.41253917553232056,0.3938382856283337,0.4028366170853548,0.40656921019483167,0.36682954628300507
