,2,3,4,5,6,7,8,9,10
GMM,0.5064222138528366,0.4743054750275841,0.46393957116558404,0.46263715227732677,0.4533766753893197,0.4033063121078399,0.1705133776775937,0.162273643210973,0.18976121810904178
Kmeans,0.6051080390924154,0.5550149106317699,0.5514656169364417,0.48753241231580413,0.4908337246508308,0.4969271853068539,0.3769262553627107,0.37606875301319315,0.2419168196165349
