,CreditCardF log-likelihood,BreastC log-likelihood
2,-3.6467228139285557,3.7156207755280275
3,-1.7780947708016441,4.864496599343827
4,-1.4124062078674555,5.570570160391369
5,-0.9143738287562536,5.971246674824377
6,-0.3140962508911464,6.453320932184739
7,0.09674320886249767,6.670604596709319
8,0.52986124113122,6.96929385466459
9,0.8201868177415638,7.220942518850137
10,0.9417243689884193,7.683929616607835
