,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_hidden_layer_sizes,param_max_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
16,0.09724931716918946,0.010570130087181866,0.0007319927215576171,5.954548761125196e-06,0.001,"(5,)",2500,"{'alpha': 0.001, 'hidden_layer_sizes': (5,), 'max_iter': 2500}",0.8607594936708861,0.8227848101265823,0.892161635832522,0.8541058098020125,0.7952775073028238,0.8450178513469652,0.033230518067259636,157
17,0.09730987548828125,0.010633216697120449,0.0007344245910644531,7.191551725206289e-06,0.001,"(5,)",2600,"{'alpha': 0.001, 'hidden_layer_sizes': (5,), 'max_iter': 2600}",0.8607594936708861,0.8227848101265823,0.892161635832522,0.8541058098020125,0.7952775073028238,0.8450178513469652,0.033230518067259636,157
18,0.09755878448486328,0.010962084980639223,0.0007287502288818359,2.1088928592201217e-06,0.001,"(5,)",2700,"{'alpha': 0.001, 'hidden_layer_sizes': (5,), 'max_iter': 2700}",0.8607594936708861,0.8227848101265823,0.892161635832522,0.8541058098020125,0.7952775073028238,0.8450178513469652,0.033230518067259636,157
19,0.09704709053039551,0.0106674315229026,0.0007314682006835938,4.230166457408309e-06,0.001,"(5,)",2800,"{'alpha': 0.001, 'hidden_layer_sizes': (5,), 'max_iter': 2800}",0.8607594936708861,0.8227848101265823,0.892161635832522,0.8541058098020125,0.7952775073028238,0.8450178513469652,0.033230518067259636,157
20,0.09729323387145997,0.01073059686898208,0.0007387638092041015,7.33399731816497e-06,0.001,"(5,)",2900,"{'alpha': 0.001, 'hidden_layer_sizes': (5,), 'max_iter': 2900}",0.8607594936708861,0.8227848101265823,0.892161635832522,0.8541058098020125,0.7952775073028238,0.8450178513469652,0.033230518067259636,157
21,0.09722480773925782,0.010648706589616417,0.0007407188415527344,5.549368486776793e-06,0.001,"(5,)",3000,"{'alpha': 0.001, 'hidden_layer_sizes': (5,), 'max_iter': 3000}",0.8607594936708861,0.8227848101265823,0.892161635832522,0.8541058098020125,0.7952775073028238,0.8450178513469652,0.033230518067259636,157
22,0.005568456649780273,5.098444041780472e-05,0.000857686996459961,6.737761352184841e-06,0.001,"(10,)",1,"{'alpha': 0.001, 'hidden_layer_sizes': (10,), 'max_iter': 1}",0.4050632911392405,0.45569620253164556,0.4383317104836092,0.41983122362869196,0.4087147030185005,0.42552742616033756,0.019015782758858242,382
23,0.0072803497314453125,6.6729608009827e-05,0.0007780551910400391,4.429830031689474e-05,0.001,"(10,)",2,"{'alpha': 0.001, 'hidden_layer_sizes': (10,), 'max_iter': 2}",0.41139240506329117,0.47468354430379744,0.46405387861084063,0.41983122362869196,0.43411230120090877,0.44081467056150603,0.024649778524794403,379
24,0.010876750946044922,7.029339892868732e-05,0.0007495880126953125,1.2794883599280108e-06,0.001,"(10,)",4,"{'alpha': 0.001, 'hidden_layer_sizes': (10,), 'max_iter': 4}",0.4430379746835443,0.5379746835443038,0.4832846478416097,0.4965108730931515,0.4530185004868549,0.4827653359298928,0.033765126954448416,376
25,0.01809659004211426,5.672610838078208e-05,0.0007507801055908203,6.726615896065657e-06,0.001,"(10,)",8,"{'alpha': 0.001, 'hidden_layer_sizes': (10,), 'max_iter': 8}",0.5443037974683544,0.6012658227848101,0.5601265822784809,0.6051606621226875,0.5985069782538137,0.5818727685816294,0.024817081526910784,353
26,0.032335948944091794,6.32269529698754e-05,0.000758504867553711,1.6177082724896426e-05,0.001,"(10,)",16,"{'alpha': 0.001, 'hidden_layer_sizes': (10,), 'max_iter': 16}",0.7215189873417721,0.759493670886076,0.7715839013307366,0.7650925024342748,0.7185978578383642,0.7472573839662447,0.022554073308878646,322
27,0.060790395736694335,0.00029922820059710014,0.00078277587890625,3.7508751633712905e-05,0.001,"(10,)",32,"{'alpha': 0.001, 'hidden_layer_sizes': (10,), 'max_iter': 32}",0.810126582278481,0.8227848101265823,0.8225413826679651,0.8352807530022721,0.769311911716975,0.8120090879584551,0.02278248669761667,257
28,0.08801045417785644,0.006335506492137775,0.0007350444793701172,1.3231694150458916e-06,0.001,"(10,)",64,"{'alpha': 0.001, 'hidden_layer_sizes': (10,), 'max_iter': 64}",0.810126582278481,0.8417721518987342,0.8669263226225251,0.8479389808503733,0.8205128205128205,0.8374553716325869,0.020154356215745448,208
29,0.0878931999206543,0.006283930643970749,0.0007349491119384765,2.879243686571222e-06,0.001,"(10,)",128,"{'alpha': 0.001, 'hidden_layer_sizes': (10,), 'max_iter': 128}",0.810126582278481,0.8417721518987342,0.8669263226225251,0.8479389808503733,0.8205128205128205,0.8374553716325869,0.020154356215745448,208
30,0.08799810409545898,0.006358283145006823,0.0007396697998046875,6.4445384285036855e-06,0.001,"(10,)",256,"{'alpha': 0.001, 'hidden_layer_sizes': (10,), 'max_iter': 256}",0.810126582278481,0.8417721518987342,0.8669263226225251,0.8479389808503733,0.8205128205128205,0.8374553716325869,0.020154356215745448,208
31,0.08802261352539062,0.006280380363938955,0.0007394790649414062,5.7391071278297805e-06,0.001,"(10,)",512,"{'alpha': 0.001, 'hidden_layer_sizes': (10,), 'max_iter': 512}",0.810126582278481,0.8417721518987342,0.8669263226225251,0.8479389808503733,0.8205128205128205,0.8374553716325869,0.020154356215745448,208
32,0.08790903091430664,0.0062401002551210226,0.0007348537445068359,1.830706960721251e-06,0.001,"(10,)",1024,"{'alpha': 0.001, 'hidden_layer_sizes': (10,), 'max_iter': 1024}",0.810126582278481,0.8417721518987342,0.8669263226225251,0.8479389808503733,0.8205128205128205,0.8374553716325869,0.020154356215745448,208
33,0.08787899017333985,0.006404920805974682,0.0007359027862548828,2.1621292207249896e-06,0.001,"(10,)",2048,"{'alpha': 0.001, 'hidden_layer_sizes': (10,), 'max_iter': 2048}",0.810126582278481,0.8417721518987342,0.8669263226225251,0.8479389808503733,0.8205128205128205,0.8374553716325869,0.020154356215745448,208
34,0.08797130584716797,0.006431108085325775,0.0007404804229736329,7.805286836385938e-06,0.001,"(10,)",2100,"{'alpha': 0.001, 'hidden_layer_sizes': (10,), 'max_iter': 2100}",0.810126582278481,0.8417721518987342,0.8669263226225251,0.8479389808503733,0.8205128205128205,0.8374553716325869,0.020154356215745448,208
35,0.0878575325012207,0.006319096345842143,0.0007354736328125,1.2100770512055892e-06,0.001,"(10,)",2200,"{'alpha': 0.001, 'hidden_layer_sizes': (10,), 'max_iter': 2200}",0.810126582278481,0.8417721518987342,0.8669263226225251,0.8479389808503733,0.8205128205128205,0.8374553716325869,0.020154356215745448,208
36,0.08800797462463379,0.006341294613832208,0.0007416248321533203,8.941936406973993e-06,0.001,"(10,)",2300,"{'alpha': 0.001, 'hidden_layer_sizes': (10,), 'max_iter': 2300}",0.810126582278481,0.8417721518987342,0.8669263226225251,0.8479389808503733,0.8205128205128205,0.8374553716325869,0.020154356215745448,208
37,0.08808574676513672,0.006410686802096273,0.0007333755493164062,1.087356019114626e-06,0.001,"(10,)",2400,"{'alpha': 0.001, 'hidden_layer_sizes': (10,), 'max_iter': 2400}",0.810126582278481,0.8417721518987342,0.8669263226225251,0.8479389808503733,0.8205128205128205,0.8374553716325869,0.020154356215745448,208
38,0.08791990280151367,0.006203808642117213,0.0007351875305175781,1.6627879881060308e-06,0.001,"(10,)",2500,"{'alpha': 0.001, 'hidden_layer_sizes': (10,), 'max_iter': 2500}",0.810126582278481,0.8417721518987342,0.8669263226225251,0.8479389808503733,0.8205128205128205,0.8374553716325869,0.020154356215745448,208
39,0.08771162033081055,0.006383399820872308,0.000737142562866211,5.420864674042631e-06,0.001,"(10,)",2600,"{'alpha': 0.001, 'hidden_layer_sizes': (10,), 'max_iter': 2600}",0.810126582278481,0.8417721518987342,0.8669263226225251,0.8479389808503733,0.8205128205128205,0.8374553716325869,0.020154356215745448,208
40,0.0877237319946289,0.006320407954117009,0.0007363796234130859,3.423943151667832e-06,0.001,"(10,)",2700,"{'alpha': 0.001, 'hidden_layer_sizes': (10,), 'max_iter': 2700}",0.810126582278481,0.8417721518987342,0.8669263226225251,0.8479389808503733,0.8205128205128205,0.8374553716325869,0.020154356215745448,208
41,0.08790879249572754,0.0062772030541692735,0.0007350444793701172,3.205821287912676e-06,0.001,"(10,)",2800,"{'alpha': 0.001, 'hidden_layer_sizes': (10,), 'max_iter': 2800}",0.810126582278481,0.8417721518987342,0.8669263226225251,0.8479389808503733,0.8205128205128205,0.8374553716325869,0.020154356215745448,208
42,0.08808794021606445,0.006312417621106673,0.0007378578186035157,4.007702138795985e-06,0.001,"(10,)",2900,"{'alpha': 0.001, 'hidden_layer_sizes': (10,), 'max_iter': 2900}",0.810126582278481,0.8417721518987342,0.8669263226225251,0.8479389808503733,0.8205128205128205,0.8374553716325869,0.020154356215745448,208
43,0.0880049705505371,0.006275249745648811,0.0007361412048339844,1.2669878249727652e-06,0.001,"(10,)",3000,"{'alpha': 0.001, 'hidden_layer_sizes': (10,), 'max_iter': 3000}",0.810126582278481,0.8417721518987342,0.8669263226225251,0.8479389808503733,0.8205128205128205,0.8374553716325869,0.020154356215745448,208
44,0.00563507080078125,6.380330638256576e-05,0.0007512092590332032,5.317108500361026e-06,0.001,"(15,)",1,"{'alpha': 0.001, 'hidden_layer_sizes': (15,), 'max_iter': 1}",0.5063291139240507,0.5,0.48709834469328134,0.4932651736449205,0.4875851996105161,0.49485556637455375,0.0073982370984942755,370
45,0.007457637786865234,5.794691833047409e-05,0.000750589370727539,4.912579964900791e-06,0.001,"(15,)",2,"{'alpha': 0.001, 'hidden_layer_sizes': (15,), 'max_iter': 2}",0.5063291139240507,0.5,0.48709834469328134,0.4932651736449205,0.4875851996105161,0.49485556637455375,0.0073982370984942755,370
46,0.011202526092529298,6.349877710385047e-05,0.0007653236389160156,2.4872440494369382e-05,0.001,"(15,)",4,"{'alpha': 0.001, 'hidden_layer_sizes': (15,), 'max_iter': 4}",0.5379746835443038,0.5253164556962026,0.5441415124959427,0.5376501135994807,0.5387049659201557,0.5367575462512171,0.00618857097591467,361
47,0.018625736236572266,3.247992675413483e-05,0.0007637500762939453,2.037607252046728e-06,0.001,"(15,)",8,"{'alpha': 0.001, 'hidden_layer_sizes': (15,), 'max_iter': 8}",0.6265822784810127,0.6518987341772152,0.6517364492048034,0.6453261927945472,0.6283674131775397,0.6407822135670236,0.011135398342786302,337
48,0.033955717086791994,0.0006553708882227432,0.0007882595062255859,4.711657855932468e-05,0.001,"(15,)",16,"{'alpha': 0.001, 'hidden_layer_sizes': (15,), 'max_iter': 16}",0.7721518987341772,0.810126582278481,0.7846478416098669,0.8098831548198638,0.7373417721518986,0.7828302499188575,0.027068364771458322,316
49,0.06319384574890137,9.177863048000082e-05,0.0007513999938964844,3.783575901961779e-06,0.001,"(15,)",32,"{'alpha': 0.001, 'hidden_layer_sizes': (15,), 'max_iter': 32}",0.8164556962025317,0.8734177215189873,0.835280753002272,0.8541869522882183,0.8205128205128205,0.839970788704966,0.021327752615541,205
50,0.09673800468444824,0.011905513372491903,0.0007433414459228516,6.846225927901288e-06,0.001,"(15,)",64,"{'alpha': 0.001, 'hidden_layer_sizes': (15,), 'max_iter': 64}",0.8164556962025317,0.8734177215189873,0.8923239208049335,0.8858325219084714,0.8397435897435898,0.8615546900357026,0.028936252484601434,106
51,0.09638242721557617,0.011985118779386794,0.0007394790649414062,1.0831658069229647e-06,0.001,"(15,)",128,"{'alpha': 0.001, 'hidden_layer_sizes': (15,), 'max_iter': 128}",0.8164556962025317,0.8734177215189873,0.8923239208049335,0.8858325219084714,0.8397435897435898,0.8615546900357026,0.028936252484601434,106
52,0.09625201225280762,0.012017343868474962,0.0007396697998046875,5.937723647512367e-06,0.001,"(15,)",256,"{'alpha': 0.001, 'hidden_layer_sizes': (15,), 'max_iter': 256}",0.8164556962025317,0.8734177215189873,0.8923239208049335,0.8858325219084714,0.8397435897435898,0.8615546900357026,0.028936252484601434,106
53,0.09640593528747558,0.011902921641490339,0.0007393360137939453,3.7877802101584434e-06,0.001,"(15,)",512,"{'alpha': 0.001, 'hidden_layer_sizes': (15,), 'max_iter': 512}",0.8164556962025317,0.8734177215189873,0.8923239208049335,0.8858325219084714,0.8397435897435898,0.8615546900357026,0.028936252484601434,106
54,0.09637293815612794,0.011996044029945776,0.0007445812225341797,5.6460419142210705e-06,0.001,"(15,)",1024,"{'alpha': 0.001, 'hidden_layer_sizes': (15,), 'max_iter': 1024}",0.8164556962025317,0.8734177215189873,0.8923239208049335,0.8858325219084714,0.8397435897435898,0.8615546900357026,0.028936252484601434,106
55,0.09650220870971679,0.011942922366907133,0.0007399559020996094,9.841808052325389e-07,0.001,"(15,)",2048,"{'alpha': 0.001, 'hidden_layer_sizes': (15,), 'max_iter': 2048}",0.8164556962025317,0.8734177215189873,0.8923239208049335,0.8858325219084714,0.8397435897435898,0.8615546900357026,0.028936252484601434,106
56,0.09646835327148437,0.012004169623912533,0.0007417201995849609,6.598640681790374e-06,0.001,"(15,)",2100,"{'alpha': 0.001, 'hidden_layer_sizes': (15,), 'max_iter': 2100}",0.8164556962025317,0.8734177215189873,0.8923239208049335,0.8858325219084714,0.8397435897435898,0.8615546900357026,0.028936252484601434,106
57,0.09638261795043945,0.012054599014202272,0.0007435321807861328,6.997656375062614e-06,0.001,"(15,)",2200,"{'alpha': 0.001, 'hidden_layer_sizes': (15,), 'max_iter': 2200}",0.8164556962025317,0.8734177215189873,0.8923239208049335,0.8858325219084714,0.8397435897435898,0.8615546900357026,0.028936252484601434,106
58,0.09664387702941894,0.012237878622795137,0.0007441520690917968,3.933256268940216e-06,0.001,"(15,)",2300,"{'alpha': 0.001, 'hidden_layer_sizes': (15,), 'max_iter': 2300}",0.8164556962025317,0.8734177215189873,0.8923239208049335,0.8858325219084714,0.8397435897435898,0.8615546900357026,0.028936252484601434,106
59,0.0968587875366211,0.012053202212093037,0.000742959976196289,2.4285948902600944e-06,0.001,"(15,)",2400,"{'alpha': 0.001, 'hidden_layer_sizes': (15,), 'max_iter': 2400}",0.8164556962025317,0.8734177215189873,0.8923239208049335,0.8858325219084714,0.8397435897435898,0.8615546900357026,0.028936252484601434,106
60,0.09644050598144531,0.01200253559605213,0.0007405757904052734,2.757421931228821e-06,0.001,"(15,)",2500,"{'alpha': 0.001, 'hidden_layer_sizes': (15,), 'max_iter': 2500}",0.8164556962025317,0.8734177215189873,0.8923239208049335,0.8858325219084714,0.8397435897435898,0.8615546900357026,0.028936252484601434,106
61,0.0963411808013916,0.011995639488439744,0.0007402420043945313,1.162153015799898e-06,0.001,"(15,)",2600,"{'alpha': 0.001, 'hidden_layer_sizes': (15,), 'max_iter': 2600}",0.8164556962025317,0.8734177215189873,0.8923239208049335,0.8858325219084714,0.8397435897435898,0.8615546900357026,0.028936252484601434,106
62,0.09640946388244628,0.01211680490028623,0.0007415294647216796,1.6476776641055104e-06,0.001,"(15,)",2700,"{'alpha': 0.001, 'hidden_layer_sizes': (15,), 'max_iter': 2700}",0.8164556962025317,0.8734177215189873,0.8923239208049335,0.8858325219084714,0.8397435897435898,0.8615546900357026,0.028936252484601434,106
63,0.09634814262390137,0.011938965696999138,0.0007379531860351562,1.661420001047549e-06,0.001,"(15,)",2800,"{'alpha': 0.001, 'hidden_layer_sizes': (15,), 'max_iter': 2800}",0.8164556962025317,0.8734177215189873,0.8923239208049335,0.8858325219084714,0.8397435897435898,0.8615546900357026,0.028936252484601434,106
64,0.0964810848236084,0.012115298098566344,0.0007403373718261718,7.655278643441964e-06,0.001,"(15,)",2900,"{'alpha': 0.001, 'hidden_layer_sizes': (15,), 'max_iter': 2900}",0.8164556962025317,0.8734177215189873,0.8923239208049335,0.8858325219084714,0.8397435897435898,0.8615546900357026,0.028936252484601434,106
65,0.09654436111450196,0.01193367424803126,0.000742340087890625,6.948746197489498e-06,0.001,"(15,)",3000,"{'alpha': 0.001, 'hidden_layer_sizes': (15,), 'max_iter': 3000}",0.8164556962025317,0.8734177215189873,0.8923239208049335,0.8858325219084714,0.8397435897435898,0.8615546900357026,0.028936252484601434,106
66,0.005847120285034179,3.925056327944466e-05,0.00076446533203125,4.649101159109537e-06,0.001,"(5, 5)",1,"{'alpha': 0.001, 'hidden_layer_sizes': (5, 5), 'max_iter': 1}",0.569620253164557,0.689873417721519,0.6054040895813046,0.5802499188575136,0.6177377474845829,0.6125770853618955,0.042292179950659016,349
67,0.007925987243652344,0.00015241158253605477,0.000787353515625,3.729817691100804e-05,0.001,"(5, 5)",2,"{'alpha': 0.001, 'hidden_layer_sizes': (5, 5), 'max_iter': 2}",0.569620253164557,0.689873417721519,0.6182246024018174,0.5866601752677701,0.6177377474845829,0.6164232392080493,0.041173440572111496,346
68,0.012079811096191407,3.544237929053588e-05,0.0007671833038330079,6.856182149063267e-06,0.001,"(5, 5)",4,"{'alpha': 0.001, 'hidden_layer_sizes': (5, 5), 'max_iter': 4}",0.6012658227848101,0.7088607594936709,0.6439467705290489,0.6121389159363841,0.6619604024667315,0.6456345342421291,0.03836007581135355,334
69,0.020385885238647462,7.055427356935372e-05,0.0007625579833984375,3.3939284609364023e-06,0.001,"(5, 5)",8,"{'alpha': 0.001, 'hidden_layer_sizes': (5, 5), 'max_iter': 8}",0.6645569620253164,0.759493670886076,0.6631775397598181,0.663258682246024,0.6872768581629339,0.6875527426160336,0.03711800393638262,328
70,0.036914920806884764,0.00015023387121604058,0.0007568359375,1.7943275186754971e-06,0.001,"(5, 5)",16,"{'alpha': 0.001, 'hidden_layer_sizes': (5, 5), 'max_iter': 16}",0.7278481012658228,0.8037974683544303,0.7396949042518661,0.7462674456345343,0.7506491398896461,0.7536514118792599,0.02622502056579124,320
71,0.07002496719360352,0.00018526611734757725,0.0007608413696289062,5.700946690494096e-06,0.001,"(5, 5)",32,"{'alpha': 0.001, 'hidden_layer_sizes': (5, 5), 'max_iter': 32}",0.759493670886076,0.8291139240506329,0.8097208698474522,0.803635183382019,0.8080168776371307,0.8019961051606621,0.02298017096851185,259
72,0.08007545471191406,0.008702280655168143,0.0007490158081054687,6.287383176851903e-06,0.001,"(5, 5)",64,"{'alpha': 0.001, 'hidden_layer_sizes': (5, 5), 'max_iter': 64}",0.759493670886076,0.8291139240506329,0.8097208698474522,0.803635183382019,0.8080168776371307,0.8019961051606621,0.02298017096851185,259
73,0.08004298210144042,0.008880438579095979,0.0007519721984863281,5.296971922683264e-06,0.001,"(5, 5)",128,"{'alpha': 0.001, 'hidden_layer_sizes': (5, 5), 'max_iter': 128}",0.759493670886076,0.8291139240506329,0.8097208698474522,0.803635183382019,0.8080168776371307,0.8019961051606621,0.02298017096851185,259
74,0.08006873130798339,0.008900770773800207,0.0007491111755371094,2.633419279381576e-06,0.001,"(5, 5)",256,"{'alpha': 0.001, 'hidden_layer_sizes': (5, 5), 'max_iter': 256}",0.759493670886076,0.8291139240506329,0.8097208698474522,0.803635183382019,0.8080168776371307,0.8019961051606621,0.02298017096851185,259
75,0.08011226654052735,0.00888507201015975,0.0007519721984863281,7.054934270035653e-06,0.001,"(5, 5)",512,"{'alpha': 0.001, 'hidden_layer_sizes': (5, 5), 'max_iter': 512}",0.759493670886076,0.8291139240506329,0.8097208698474522,0.803635183382019,0.8080168776371307,0.8019961051606621,0.02298017096851185,259
76,0.08023991584777831,0.008857910993630985,0.0007548332214355469,9.020922261117915e-06,0.001,"(5, 5)",1024,"{'alpha': 0.001, 'hidden_layer_sizes': (5, 5), 'max_iter': 1024}",0.759493670886076,0.8291139240506329,0.8097208698474522,0.803635183382019,0.8080168776371307,0.8019961051606621,0.02298017096851185,259
77,0.0802548885345459,0.008904633861168904,0.000750875473022461,6.592780278283832e-06,0.001,"(5, 5)",2048,"{'alpha': 0.001, 'hidden_layer_sizes': (5, 5), 'max_iter': 2048}",0.759493670886076,0.8291139240506329,0.8097208698474522,0.803635183382019,0.8080168776371307,0.8019961051606621,0.02298017096851185,259
78,0.08023338317871094,0.008861586475023381,0.0007573127746582031,7.316925967909161e-06,0.001,"(5, 5)",2100,"{'alpha': 0.001, 'hidden_layer_sizes': (5, 5), 'max_iter': 2100}",0.759493670886076,0.8291139240506329,0.8097208698474522,0.803635183382019,0.8080168776371307,0.8019961051606621,0.02298017096851185,259
79,0.08004016876220703,0.00887611837761831,0.000750875473022461,3.570233640162446e-06,0.001,"(5, 5)",2200,"{'alpha': 0.001, 'hidden_layer_sizes': (5, 5), 'max_iter': 2200}",0.759493670886076,0.8291139240506329,0.8097208698474522,0.803635183382019,0.8080168776371307,0.8019961051606621,0.02298017096851185,259
80,0.08026132583618165,0.008865845289434052,0.0007500171661376954,2.711690370199763e-06,0.001,"(5, 5)",2300,"{'alpha': 0.001, 'hidden_layer_sizes': (5, 5), 'max_iter': 2300}",0.759493670886076,0.8291139240506329,0.8097208698474522,0.803635183382019,0.8080168776371307,0.8019961051606621,0.02298017096851185,259
81,0.08034672737121581,0.00881962704965679,0.000749969482421875,2.627368414679701e-06,0.001,"(5, 5)",2400,"{'alpha': 0.001, 'hidden_layer_sizes': (5, 5), 'max_iter': 2400}",0.759493670886076,0.8291139240506329,0.8097208698474522,0.803635183382019,0.8080168776371307,0.8019961051606621,0.02298017096851185,259
82,0.08025927543640136,0.008859257453161476,0.0007527351379394531,4.7717082747046956e-06,0.001,"(5, 5)",2500,"{'alpha': 0.001, 'hidden_layer_sizes': (5, 5), 'max_iter': 2500}",0.759493670886076,0.8291139240506329,0.8097208698474522,0.803635183382019,0.8080168776371307,0.8019961051606621,0.02298017096851185,259
83,0.08003787994384766,0.008704372691390657,0.0007515430450439453,5.083182514662335e-06,0.001,"(5, 5)",2600,"{'alpha': 0.001, 'hidden_layer_sizes': (5, 5), 'max_iter': 2600}",0.759493670886076,0.8291139240506329,0.8097208698474522,0.803635183382019,0.8080168776371307,0.8019961051606621,0.02298017096851185,259
84,0.08013277053833008,0.008954421578367776,0.0007539272308349609,7.024897331505927e-06,0.001,"(5, 5)",2700,"{'alpha': 0.001, 'hidden_layer_sizes': (5, 5), 'max_iter': 2700}",0.759493670886076,0.8291139240506329,0.8097208698474522,0.803635183382019,0.8080168776371307,0.8019961051606621,0.02298017096851185,259
85,0.08007454872131348,0.008773954778904887,0.0007496833801269531,2.9417413359045374e-06,0.001,"(5, 5)",2800,"{'alpha': 0.001, 'hidden_layer_sizes': (5, 5), 'max_iter': 2800}",0.759493670886076,0.8291139240506329,0.8097208698474522,0.803635183382019,0.8080168776371307,0.8019961051606621,0.02298017096851185,259
